,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-14_LMH_PS_PMM_R1,0_Cornell_Pos_S-15_LMT_LMH_PS_PMM_R1,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-19_LMH_PS_PMM_R1,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP_R1,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_R1,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_R1,1_Cornell_Pos_S-01_LMT_PS_PMM_R1,1_Cornell_Pos_S-03_LCC_PS_R1,1_Cornell_Pos_S-04_LMT_PS_PMM_R1,1_Cornell_Pos_S-05_O_R1,1_Cornell_Pos_S-06_O_R1,1_Cornell_Pos_S-07_O_R1,1_Cornell_Pos_S-08_LMT_PS_PMM_R1,1_Cornell_Pos_S-09_LMT_PS_PMM_RP_R1,1_Cornell_Pos_S-13_O_R1,1_Cornell_Pos_S-18_O_R1,1_Cornell_Pos_S-20_O_R1,1_Cornell_Pos_S-21_LMT_PS_PMM_R1,1_Cornell_Pos_S-22_O_R1,1_Cornell_Pos_S-23_O_R1,1_Cornell_Pos_S-25_O_R1,1_Cornell_Pos_S-26_O_R1,1_Cornell_Pos_S-28_LMT_PS_PMM_R1,1_Cornell_Pos_S-29_RP_R1,1_Cornell_Pos_S-30_O_R1,1_Cornell_Pos_S-31_LMT_PS_PMM_R1,1_Cornell_Pos_S-33_O_R1,1_Cornell_Pos_S-34_O_R1,1_Cornell_Pos_S-36_O_R1,1_Cornell_Pos_S-37_O_R1,1_Cornell_Pos_S-38_O_R1,1_Cornell_Pos_S-41_O_R1,1_Cornell_Pos_S-43_RP_R1,1_Cornell_Pos_S-44_O_R1,1_Cornell_Pos_S-46_O_R1,1_Cornell_Pos_S-47_RP_R1,1_Cornell_Pos_S-48_O_R1,1_Cornell_Pos_S-49_O_R1,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
30476,30476,1.824,787.0614,Unknown,[M+H]+,,0.101,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,19.48,Cornell_Pos_S-05_R,787.0614:1142716 788.06475:0 789.06811:0,,775.4834_@_8.645,5.667472622,4.96711551,3.732742738,3.333632637,3.809602053,6.039842006,6.287491159,4.871713514,3.543070131,5.666162975,4.383247547,5.267321573,5.098580231,4.142481424,5.335289444,4.658095072,5.404679318,3.71913338,3.313935533,2.91823818,3.539140263,4.071053239,5.553613683,3.358257101,3.500857608,3.761296665,3.015761548,3.11003885,2.914991968,3.406941603,4.321365851,3.387397843,2.954195971,5.195878402,4.620518748,3.370657949,3.808538594,4.849584774,2.78246148,3.39494554,-0.82720989,4.83870153,-0.339158408,0.032280842,0.372208248,0.332913178,816,0.001192181,-0.031088662,0
8724,8724,1.586,311.13464,Unknown,[M+H]+,,0.258,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.05,Cornell_Pos_S-29,311.13464:532643 312.13799:0 313.14135:0,,303.23108_@_12.852,7.415827146,7.032945314,6.224264412,6.877835617,6.192501034,7.479336924,7.245044668,7.197766814,6.099727852,7.609246033,6.613295029,7.564552929,7.18376438,6.528296674,6.703901004,7.142835298,6.743388087,6.351014745,5.934923401,5.726377844,5.927391025,7.159134949,7.795274121,5.895371417,6.961976619,4.954943148,5.727165797,6.433728323,6.100233667,7.047301567,6.191997317,6.126608237,6.026272451,5.773473748,5.667596756,5.337729256,5.58144347,6.49959562,6.38683671,6.54216375,-0.572641453,6.958190241,-0.339089599,0.032318129,0.257722673,0.230514166,817,0.001193642,-0.031124487,0
1286,1286,1.77,138.0547,w/o MS2:4-Aminobenzoic acid,[M+H]+,,0.854,FALSE,7.342,138.0549,C7H6NO2,Aminobenzoic acids,ALYNCZNDIQEVRV-UHFFFAOYSA-N,O=C(O)C1=CC=C(N)C=C1,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,99.8,99.8,,,,658.87,Cornell_Pos_S-04,138.0547:72701016 139.05805:5099918 140.06141:1007271,,127.30394_@_10.83,2.662108484,3.230172705,4.02352276,2.701259714,3.663848269,3.496263039,3.07664249,2.820089088,3.222024877,4.227244513,3.774689843,3.466296943,4.400818915,3.641322512,3.422391149,2.538249991,4.687479004,3.970945608,3.564858428,3.801296773,3.996394984,3.754896293,2.956617264,3.492020557,3.972668089,3.776333612,2.556966498,3.804438552,3.73390719,3.685177624,3.973138175,3.490374683,3.967691376,3.101616502,3.90513224,4.166001943,3.90970622,3.147954289,3.36821786,2.9367941,0.428688763,3.209238319,0.339051521,0.032338778,0.192959894,0.172588576,818,0.001195103,-0.031143675,0
13033,13033,11.75,393.22559,"w/o MS2:NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid",[M+H]+,,0.202,FALSE,,393.22699,C22H32O6,Diterpenoids,XMWOVKVFIVCVPN-XNTDXEJSSA-N,CC(=O)OC\C(CCC1C(C=O)=CC(O)C2C(C)(C)CCCC12C)=C\C(O)=O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,90.3,,,,,89.32,Cornell_Pos_S-42,393.22559:15497804 394.22894:3819528 395.2323:394766,,387.04929_@_2.982,4.873835863,5.29767618,4.033154046,3.976479464,3.937335735,5.922262581,5.159668157,4.880912835,2.948431373,4.666953495,3.70949053,4.628218408,4.853100876,4.735197249,4.833892112,4.992909139,4.806264643,3.586053226,2.921014891,3.494928839,4.088837967,3.72619089,4.967418907,4.634344722,3.083600213,3.815599004,4.098691919,3.849541496,3.527724188,4.617775535,4.784140139,3.749821514,3.192491215,4.972489368,5.030227664,3.532702378,3.348116342,5.186389043,4.509593562,3.548822991,-0.621385175,4.760165608,-0.338995183,0.032369349,0.279748253,0.250214444,819,0.001196564,-0.031172786,0
555,555,11.68,117.14727,Unknown,[M+H]+,,0.079,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.27,Cornell_Pos_Blank1,117.14727:206708 118.15062:0 119.15398:0,,108.25197_@_9.873,4.66707491,4.870263766,3.922932651,3.591771669,4.002864292,4.724274499,5.008521585,4.585958598,3.669608296,4.892690584,4.439014694,4.49733946,4.565428631,4.762604939,3.776652608,4.403408738,4.186983256,4.286118197,3.291378906,3.895237554,3.295650115,2.949201295,3.322184915,3.975916595,4.10129671,3.496732623,3.501813355,3.899329139,4.051093742,3.896173764,4.483635688,3.778783278,3.126312356,4.853298009,4.235841659,4.006305966,3.563145354,4.470568973,3.929712267,3.080381631,-0.462837643,4.421707746,-0.338962828,0.032386917,0.20839246,0.186391883,820,0.001198025,-0.031188892,0
1368,1368,1.652,140.90332,Unknown,[M+H]+,ion correlated with 9004; ion correlated with 12194; ion correlated with 8781; ion correlated with 14946; ion correlated with 15702; ion correlated with 15271; ion correlated with 8882; ion correlated with 18241,0.124,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,30.62,Cornell_Pos_S-06,140.90332:721674 141.90667:0 142.91003:0,,129.95155_@_11.542,4.355007088,3.81527956,3.672762309,3.819377952,3.748388646,3.620791748,4.740915362,3.562783672,3.250252742,3.303769202,3.849138138,3.188143475,3.599780801,3.845472668,3.772116445,4.857810682,2.870324339,3.717595173,2.967103579,2.890755996,3.251376505,3.312429038,4.95720836,3.07617144,4.189777653,3.836231208,3.436231958,3.691891526,2.452032283,3.208867269,3.502457677,4.078428936,3.056055244,2.987577155,3.406028328,3.251237334,3.105561082,3.380488348,3.523327788,3.098515354,-0.450845863,3.916913292,-0.338827264,0.03246061,0.203084924,0.181644678,821,0.001199486,-0.031261124,0
20287,20287,17.914,531.45471,Unknown,[M+H]+,,0.045,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.35,Cornell_Pos_S-26_R,531.45471:37256 532.45806:0 533.46142:0,,523.96747_@_2.061,5.148827541,4.559847799,3.922887785,4.183871957,4.421320037,4.51737277,4.531579487,4.293051039,4.386645316,5.370830168,3.732268141,2.650580186,4.764791046,4.743458761,3.431478328,4.190791155,4.453159043,2.719875554,2.9704891,2.852866143,4.468079467,4.342889516,5.286542906,3.964093905,3.34397353,4.122194596,3.289151354,3.220180592,3.958157561,4.219896898,4.231276788,3.667702806,2.931122284,4.378311224,2.962550427,3.992975689,3.642857927,3.455546877,3.718556654,4.267451537,-0.580759006,4.447344802,-0.33870809,0.032525507,0.261708684,0.234079363,822,0.001200947,-0.03132456,0
26140,26140,14.188,670.51312,Unknown,[M+H]+,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,22.08,Cornell_Pos_S-25_R,670.51312:730255 671.51647:237407 672.51983:47468,,660.80243_@_15.182,4.122686774,4.170299935,4.030929179,4.219547821,4.21982663,3.887017595,3.362530168,4.300142622,3.913260425,4.500113711,4.194638932,4.517910476,4.274532559,4.387241209,4.416966908,4.078942277,4.004141856,3.673500746,4.180970783,4.312498038,4.430509449,4.460780842,4.444348633,4.338696466,3.872983099,4.38357866,4.052961824,4.172968998,4.417953803,4.354848596,4.595968946,4.070485662,4.264591393,4.170004866,3.88514562,4.260058112,4.117597616,4.257577941,4.661444528,4.381925276,0.212413292,4.03912259,0.338599984,0.032584469,0.095754781,0.08564568,823,0.001202408,-0.031382061,0
10246,10246,7.651,340.25858,Unknown,[M+H]+,ion correlated with 11484; ion correlated with 20818; ion correlated with 6194; ion correlated with 1320; ion correlated with 9149; ion correlated with 13773; ion correlated with 6146; ion correlated with 18997; ion correlated with 13519,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1.94,Cornell_Pos_S-25,340.25858:2417361 341.26193:501365 342.26529:57154,,333.24146_@_8.607,5.475139143,5.746751477,3.634872344,5.073736037,3.435308609,6.170907656,6.280311998,5.779079019,3.310354243,6.076241242,2.465949595,6.273130264,6.278029603,5.203044377,5.733579963,4.74715784,6.294710226,4.310756629,3.670151843,4.206321246,3.400677159,4.847331652,5.011184328,3.354678195,3.066207266,3.555430127,2.764052486,4.31883633,2.78134578,3.466787554,4.749263457,3.317295505,3.953480939,4.381687142,5.299279946,4.192853832,3.728747161,3.777760031,3.422673243,3.96206688,-0.95197997,5.199513285,-0.33855788,0.032607456,0.429207781,0.38389511,824,0.001203869,-0.031403587,0
25599,25599,8.404,656.46893,Unknown,[M+H]+,,0.382,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,291.01,Cornell_Pos_S-50,656.46893:24122224 657.47228:9365203 658.47564:2105208,,646.14606_@_2.016,5.687693391,5.759954429,5.308025181,5.320623318,4.920635591,5.456643771,4.655535654,5.426677173,4.829967152,5.852876076,5.245647618,5.100192938,5.696079644,4.616421294,4.762303539,4.911969896,5.362804079,4.377246523,4.962852956,4.823800146,4.812970259,4.513515901,5.254235443,4.53863353,4.744672427,4.622181687,4.867463175,5.301742585,4.998466709,4.902848166,6.077525617,4.891147322,4.744724227,5.355012964,4.786592008,5.101190149,4.352641943,4.748707575,4.879007336,3.641585087,-0.389566502,5.316973563,-0.338549876,0.032611828,0.175643863,0.157100647,825,0.00120533,-0.031406498,0
635,635,10.519,119.46947,Unknown,[M+H]+,,0.034,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,13.03,Cornell_Pos_S-05,119.46947:100153 120.47282:0 121.47618:0,,110.07135_@_1.766,4.828618045,4.849673593,4.459329536,4.826780286,4.412244713,4.660510456,5.309773585,4.948759214,5.15519557,5.63007853,5.208677622,6.800518233,4.670036411,5.921575891,5.081299519,6.733207882,5.055359834,5.898948605,4.783276808,5.838741852,5.38475347,4.976869189,4.804804514,4.641677071,4.808476833,5.855300163,6.049909169,5.775461021,4.736269741,4.59310124,5.021313241,4.526503902,5.23537586,5.507672859,4.805494271,4.834410515,5.193474312,5.116437323,4.853764559,4.961526825,0.477398598,4.786961179,0.338516603,0.032630005,0.215268618,0.192542105,826,0.001206791,-0.031423215,0
9704,9704,11.333,330.99518,Unknown,[M+H]+,ion correlated with 28974; ion correlated with 14053; ion correlated with 21171; ion correlated with 4266; ion correlated with 33562; ion correlated with 5876; ion correlated with 4741; ion correlated with 22528; ion correlated with 6257; ion correlated with 16779; ion correlated with 4286; ion correlated with 5408; ion correlated with 11031; ion correlated with 16668; ion correlated with 26119; ion correlated with 18933; ion correlated with 17266; ion correlated with 9403; ion correlated with 24142; ion correlated with 26382; ion correlated with 8571; ion correlated with 24673; ion correlated with 20382; ion correlated with 9466; ion correlated with 17411; ion correlated with 27134; ion correlated with 4076; ion correlated with 17373; ion correlated with 15756; ion correlated with 34071; ion correlated with 8407; ion correlated with 11264; ion correlated with 15074; ion correlated with 18124; ion correlated with 3404; ion correlated with 11029,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,42.45,Cornell_Pos_Blank1,330.99518:370436 331.99853:0 333.00189:0,,323.18213_@_10.21,6.769326651,6.401490608,6.270101388,6.273214406,6.151576721,6.418367447,6.54218248,6.885620019,6.032121943,5.118839301,5.583785884,6.401403388,5.379343472,5.85612401,7.240616609,5.543662596,7.039631822,5.94472731,6.776244383,5.923449224,5.385228285,5.723892102,7.441716077,5.880929366,5.964113812,5.637348915,5.629990947,6.394011034,5.76857886,6.129736006,5.811258834,6.523197068,5.808657136,6.194650663,5.779325976,6.152473145,4.846516837,6.058770774,5.963933243,6.294473951,-0.456836435,6.463984965,-0.338365357,0.032712739,0.206100718,0.184342086,827,0.001208252,-0.031504487,0
25731,25731,1.908,660.01434,Unknown,[M+H]+,ion correlated with 26239; ion correlated with 27033; ion correlated with 25812; ion correlated with 24978; ion correlated with 25169; ion correlated with 21655,0.045,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,17.16,Cornell_Pos_S-49,660.01434:1165673 661.01769:808677 662.02105:0,,650.05243_@_2.073,4.818168471,4.229337653,3.456137672,3.565321152,3.599825216,4.575934449,5.114968943,3.582038309,3.542296329,4.685886597,3.25634958,4.319495955,4.140595735,4.737516219,4.427813844,4.324259511,3.621939675,3.348826982,3.448887078,3.396543444,3.879555199,2.827648244,2.703274915,4.003129539,3.574337793,2.401405015,3.688390337,3.6627674,3.400517952,3.513906289,3.168318489,3.573070563,3.191172193,3.232383402,2.951378806,3.191638163,3.21954167,4.236495306,2.93918244,4.402462012,-0.52362315,4.117716483,-0.338149853,0.032830919,0.236401402,0.211443842,828,0.001209713,-0.031621207,0
9792,9792,13.014,332.24512,Unknown,[M+H]+,,0.517,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,34.25,Cornell_Pos_S-09_R,332.24512:11957537 333.24847:1790992 334.25183:3328725,,325.13232_@_17.868,3.74726618,3.772114932,3.767856805,3.960543954,3.525448516,3.82917513,4.052633614,3.820839634,3.244027071,3.761900021,2.942957464,3.957317281,3.805794438,3.543215633,3.497962249,3.788677437,3.725321691,3.088923781,3.211809736,4.020525978,3.781700541,4.017081401,3.365034266,3.747905155,3.75258016,2.63423962,3.234745088,3.865722522,3.838906617,3.508785919,3.280732686,3.731997031,3.180301557,3.654959176,3.152494744,3.8364389,3.133663439,3.719631661,3.526542569,3.558249536,-0.274792803,3.809484846,-0.338074193,0.032872494,0.124092716,0.110991899,829,0.001211174,-0.03166132,0
6301,6301,8.252,261.18445,w/o MS2:falcarindiol,[M+H]+,,0.022,FALSE,,261.18491,C17H24O2,Long-chain fatty alcohols,QWCNQXNAFCBLLV-RCQSYPNMSA-N,OC(C#CC#CC(O)C=CCCCCCCC)C=C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,98.9,,,,,59.08,Cornell_Pos_S-36,261.18445:6670216 262.1878:1118136 263.19116:6984060,,253.21672_@_16.392,5.406859131,5.625659932,5.678194469,5.546859829,5.991540524,5.357530004,5.097011765,5.508630361,6.361469199,6.011464002,6.096351368,5.538006171,5.299308119,5.260402472,5.368578342,5.407339723,5.23933042,5.588159775,6.636936368,6.338379609,6.253628033,5.520856684,5.400899277,5.497516405,6.297643934,5.800270303,6.261535924,6.306413123,6.284184752,6.368155792,5.290254851,6.429923069,6.197887274,5.455082571,5.53729058,5.771158424,6.03154882,6.134574006,5.918274167,6.34241107,0.35612783,5.526535752,0.338005195,0.032910445,0.16085958,0.143877182,830,0.001212635,-0.031697811,0
10021,10021,1.784,336.14261,w/o MS2:[1-(7-methoxy-2-oxochromen-8-yl)-3-methyl-2-oxobutyl] acetate,[M+NH4]+,adduct linked to 9141_[M+H]+,0.225,FALSE,4.379,336.14349,C17H18O6,Coumarins and derivatives,VLHOVPZUSXEINR-UHFFFAOYSA-N,O=C1OC2=C(C=C1)C=CC(OC)=C2C(OC(=O)C)C(=O)C(C)C,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,96,100,,,,52.25,Cornell_Pos_S-14_R,336.14261:2741573 337.14596:0 338.14932:0,,329.24539_@_8.841,3.142983526,3.963775552,5.491358924,5.105993447,4.998232765,3.37030735,3.190971895,3.743912609,5.074826433,3.81011466,5.602711298,3.486379405,3.533605047,3.503470849,4.03892335,3.658408114,4.132252758,4.89248876,5.186947583,5.91216403,6.077095254,4.999781603,3.892226055,5.565541702,5.07403167,5.161855193,5.49513487,5.326237158,5.35266884,5.097119957,3.976778918,5.297004949,5.122037381,3.55350431,6.890538206,5.143718832,5.178983439,5.609786227,5.876009095,5.434424769,0.778957076,4.125942009,0.337931954,0.03295077,0.351933652,0.314779028,831,0.001214096,-0.031736674,0
1163,1163,9.667,133.83018,Unknown,[M+H]+,similar chromatogram in higher mz_3056,0.045,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,8.89,Cornell_Pos_S-35,133.83018:114696 134.83353:0 135.83689:0,,123.64843_@_10.207,4.167251924,3.771397771,3.619357861,3.720830587,3.603707641,3.541878961,4.164846783,3.612444514,3.385042672,4.43913553,2.859547908,4.306805962,3.586572672,3.739760519,3.264206469,2.300385808,2.962957442,2.705051825,3.478918944,3.232323585,3.183638758,2.696716557,4.152933071,2.964979987,2.681892365,2.530229875,3.721151889,3.010560534,3.741827393,3.30711655,4.351487955,3.389601279,3.451509133,2.465356351,3.789488866,3.031478181,3.790790419,3.753290128,3.085309746,3.03573936,-0.450345514,3.775214505,-0.337882538,0.032978,0.203500185,0.182016099,832,0.001215557,-0.031762443,0
33240,33240,2.063,945.20844,Unknown,[M+H]+,,0.101,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,14.57,Cornell_Pos_S-35_R,945.20844:746600 946.21179:381386 947.21515:0,,914.32135_@_15.51,5.29195844,6.236943935,5.33435078,4.989004917,5.307410165,6.439372824,5.610843163,6.372711511,4.490984713,5.23602402,5.413058055,5.378783422,5.139907364,4.950318149,5.667755236,5.399544247,5.224939911,5.183473916,5.614475965,5.338509941,5.350037408,4.865730174,6.626695788,5.026661946,4.978170813,5.108554593,5.732952737,5.709842203,4.965953968,5.169057916,6.191508817,5.119523873,5.004438376,5.411340703,5.345882688,5.579316873,5.45146697,5.236745188,5.288821217,5.049494243,-0.37751286,5.697824467,-0.337831522,0.033006131,0.170617961,0.152605343,833,0.001217018,-0.031789114,0
5356,5356,12.514,240.20705,Unknown,[M+H]+,,0.146,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.98,Cornell_Pos_S-06,240.20705:189150 241.2104:0 242.21376:0,,230.24828_@_17.557,6.882542638,7.562215678,7.020478544,7.095173686,7.059772592,7.009750509,8.01137062,6.916687519,6.783145833,6.490455581,7.443426953,6.9755317,7.307322608,6.538263574,6.945384983,6.613307045,6.062286288,7.058932469,6.838749182,6.050252071,6.882570064,6.734173498,6.907376616,6.268564168,6.328169813,6.950455888,7.319347346,6.460067448,7.016923058,7.318884113,7.095718645,6.767764211,6.874429961,6.202462335,6.94723434,6.818489674,6.619900816,6.96717575,6.093613809,8.19807225,-0.386047345,7.194748973,-0.337825628,0.033009382,0.17447858,0.156058386,834,0.001218479,-0.031790903,0
2652,2652,13.023,173.08107,w/o MS2:NCGC00381342-01!3-[(E)-prop-1-enyl]pentanedioic acid,[M+H]+,,0.011,FALSE,,173.08099,C8H12O4,Medium-chain fatty acids,MZNNPGRTALKBID-NSCUHMNNSA-N,C\C=C\C(CC(O)=O)CC(O)=O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,100,,,,,55.01,Cornell_Pos_QC100_3_20240428192327,173.08107:1182639 174.08442:0 175.08778:0,,163.1324_@_0.315,4.274253182,4.089599313,3.446721499,4.341482647,2.543605469,4.170750047,4.226187971,4.606767919,4.835753864,4.584645324,4.465756844,4.668063166,4.342259055,4.329849261,4.488729804,4.160606303,4.451548749,3.977809237,4.22151286,4.601394893,4.473530494,4.415764871,4.516254834,4.314751254,4.400919493,4.277540266,4.419696791,4.015520691,4.505324181,4.389352844,4.50056309,4.258049656,4.169744172,3.692552326,4.23426667,3.718767973,3.498236131,4.278155521,3.899951371,4.625231104,0.341707216,3.962421006,0.337790362,0.033028842,0.154456745,0.138150312,835,0.00121994,-0.031808902,0
8963,8963,4.971,316.12836,"w/o MS2:NCGC00380446-01_C16H19N3O5_11-Hydroxy-11-isopropyl-4-methoxy-8-methyl-10,11-dihydro-6H-oxepino[2,3-d]pyrazino[1,2-a]pyrimidine-6,9(8H)-dione",[M+H]+,,0.011,FALSE,,316.129,C16H19N3O5,Pyrimidones,OSDYZSDCSJYUFO-UHFFFAOYSA-N,COC\1=C\C2=C(O\C=C1)\N=C3/N(C(C)C(=O)NC3(O)C(C)C)C2=O,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,97.9,,,,,12.17,Cornell_Pos_S-50,316.12836:3143275 317.13171:555894 318.13507:0,,308.17139_@_11.785,5.628479471,6.762185119,6.242829662,5.776663116,5.453988013,5.295098509,6.186910562,6.054880094,5.295320109,4.904746186,5.462017017,5.357824094,5.596061703,5.01342037,5.158991381,5.631303273,6.13437295,4.99789445,5.954757538,6.150867387,5.595943228,6.231234498,5.749984837,5.278340384,5.492534696,5.489334861,5.295688754,5.391414109,5.973662637,5.347284125,5.63063852,6.041649165,5.602130021,6.106287215,5.516189827,5.290954019,5.444385022,6.393877637,5.507552552,5.4491298,-0.347448307,5.925129318,-0.337773208,0.033038311,0.157060806,0.140479456,836,0.001221401,-0.03181691,0
27313,27313,2.135,699.22217,w/o MS2:icariin,[M+H]+,,0.067,FALSE,5.08,699.21997,C33H40O15,Flavonoid-7-O-glycosides,TZJALUIVHRYQQB-GHUWTYBDSA-N,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C1=C(O)C=C(OC4OC(CO)C(O)C(O)C4O)C3CC=C(C)C)C=5C=CC(OC)=CC5,530,TRUE,TRUE,FALSE,,FALSE,FALSE,,,77.8,100,,,,10.24,Cornell_Pos_S-05_R,699.22217:784666 700.22552:0 701.22888:2675746,,689.35779_@_10.623,3.040212121,4.16905252,4.271480151,4.335965986,4.284088573,3.465131996,3.323659415,4.409339866,4.146169619,4.238373814,4.629550698,4.44028541,3.198499825,4.425083336,5.029744312,3.821839667,4.264394779,4.183023474,4.522884806,4.417161363,4.784998283,4.259030939,4.942082227,4.289234821,4.309289924,4.305562222,4.124161937,4.205550284,4.482184944,4.238556797,4.315074478,4.100027414,4.530771888,4.266583752,3.497077411,4.447257787,4.254528644,3.372672595,4.258672767,4.851877643,0.373640167,3.912366329,0.337725231,0.033064805,0.168927679,0.15109351,837,0.001222862,-0.031841943,0
30417,30417,2.033,785.2334,Unknown,[M+H]+,,0.213,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,74.62,Cornell_Pos_S-22,785.2334:1297722 786.23675:580087 787.24011:0,,773.45947_@_9.202,4.982937032,3.060685234,2.978450697,3.447703165,2.935494848,4.109585907,4.300021223,2.828641821,3.791819104,4.980978793,5.332450346,4.934345738,4.700575611,3.884489056,4.160811301,4.487500015,4.53219137,3.900501154,3.412846427,3.960190138,3.374860539,5.627240914,4.466302732,3.8198386,5.176930402,3.393900966,3.332726377,3.474194032,5.036246319,4.473668608,4.447307162,3.064181121,3.484755766,4.768001629,4.612900302,3.240757091,4.084234345,4.634473475,4.246862352,3.465489778,0.61654662,3.580439991,0.337572702,0.033149153,0.278891072,0.249447758,838,0.001224323,-0.03192483,0
19336,19336,9.199,513.37463,Unknown,[M+H]+,,0.326,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,63.44,Cornell_Pos_S-25,513.37463:4877846 514.37798:1871406 515.38134:0,,506.39893_@_12.715,6.499199733,6.61630462,5.712193592,5.992358726,5.800443265,6.524841439,6.574918585,6.612899277,5.777381983,6.246447818,5.629893373,6.105643775,6.823514982,6.296011592,6.502686014,6.222542202,6.592803954,5.489645966,5.410911264,5.397055027,5.825571898,5.62766091,6.379721077,5.704959505,5.399837401,5.813533716,5.837396218,5.912890051,5.991978328,5.545223366,6.656901673,5.446739763,5.873599802,6.458061935,6.38044049,5.655619654,5.688356486,5.493581886,5.547904301,6.126853986,-0.35847708,6.291644905,-0.337546222,0.033163815,0.162169259,0.145048595,839,0.001225784,-0.031938031,0
18092,18092,2.099,490.15399,Unknown,[M+H]+,adduct linked to 18982_[M+NH4]+,0.326,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,47.7,Cornell_Pos_S-47,490.15399:2344233 491.15734:483376 492.1607:2656845,,483.22086_@_17.294,6.016256137,5.983132784,6.091202366,5.42686008,6.091579066,5.846307614,5.849596819,5.767403998,4.964562365,4.982347486,5.327466166,5.041714744,5.107561369,4.994603366,5.911022572,6.017382487,6.030251994,5.704948424,5.984196408,5.48651153,5.017771832,5.098527584,6.174669268,5.84914072,4.864280271,5.485397069,5.402765722,6.077923901,5.141452326,5.313715027,5.250384182,5.996145644,5.56789573,5.803753327,6.031469548,5.848765998,6.176917686,5.716583002,5.610262887,5.503160316,-0.337681391,5.884042358,-0.337511905,0.033182823,0.152779154,0.136649829,840,0.001227245,-0.031955578,0
