,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-03_LCC_PS,0_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP,0_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-01_LMT_PS_PMM,1_Cornell_Pos_S-04_LMT_PS_PMM,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-13_O,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-23_O,1_Cornell_Pos_S-25_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-33_O,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-38_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-42_LMT_LMH_PS_PMM,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,1_Cornell_Pos_S-50_LMH_LCT_PS_PMM,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
10184,10184,13.617,232.04718,Unknown,[M-H]-,,0.256,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.76,Cornell_Neg_Blank3,232.04704:472493 233.05039:416576 234.05375:48100,57.26717:1560 59.01391:8115 65.20059:1761 70.17706:1608 86.01065:2706 89.51607:1630 91.02247:4608 92.02158:2711 93.97844:1631 99.92607:7252 100.92632:5748 101.00533:3010 130.01787:1982 141.92911:2363 143.92563:7100 159.28719:1869 172.02812:3833 187.94025:12646 188.15532:2060 201.85939:35980 201.88139:2808 214.03694:2046 214.13399:11688 216.11288:20247 231.94031:16943 232.04732:180230 232.1449:131007 232.17601:3026,247.01833,3.107949113,3.450394658,3.712013719,3.939001023,3.935989222,3.534801696,3.623091629,3.90541802,4.94201798,4.077892194,3.794790897,4.052122462,3.849809011,4.090248446,3.64020979,3.227027973,3.631765788,4.174303816,3.551639521,4.236367939,4.304359047,4.801355681,4.357839597,3.882374846,4.25002945,4.103991761,4.141388881,3.979744498,4.180536095,4.297322714,4.066325925,4.226596059,4.127242561,4.422466723,4.144637184,4.142390634,4.022413646,3.878436028,4.114427488,0.496556806,3.552339628,0.417168168,0.008238746,0.17784401,0.168477132,357,0.000367314,-0.007871431,0
16593,16593,16.71,321.23456,Unknown,[M-H]-,ion correlated with 23376,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,69.69,Cornell_Neg_S-19_R2,321.23456:970749 322.23791:40608 323.24127:0,,347.74896,3.639420533,2.872002191,2.575665785,3.335782348,3.661633097,3.628639818,3.604239002,3.506462027,3.073027119,3.309907533,3.561451853,3.630546689,3.395784951,2.97896039,3.490686376,3.140398588,3.238731934,3.522617491,3.846743289,3.6216406,3.446963961,3.644929677,3.252993634,3.077654507,3.623179381,3.893027474,3.165176438,3.605831061,3.436427443,3.504488647,3.889013106,3.591540248,3.24381762,3.602651694,3.62860409,3.485393955,3.856231991,3.541870396,3.460448559,0.38461699,3.105717714,0.417088479,0.008252288,0.137784134,0.130527173,358,0.000368343,-0.007883945,0
31152,31152,1.779,536.17395,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,9.92,Cornell_Neg_S-35_R2,536.17395:63343 537.1773:0 538.18066:0,,575.22845,2.677744545,3.299204124,3.685895747,4.369596163,4.587022234,4.590641242,3.907180683,3.293183757,5.393138902,4.515906944,3.431160646,4.485735619,4.50339569,4.412300913,4.623378525,4.338894551,4.191527739,5.032147146,3.763966677,4.47420169,4.697268584,5.202458346,4.624627537,3.520333783,4.154165206,3.14618334,5.059641031,4.390122252,5.166822193,3.17486347,4.430813908,4.200289491,3.852201073,4.935608019,4.37541133,4.65043381,5.294832026,4.929699849,4.4413277,0.885915167,3.508110144,0.416861331,0.008290994,0.317577159,0.300850666,359,0.000369372,-0.007921622,0
41186,41186,2.143,763.16327,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.61,Cornell_Neg_S-49,763.16327:72763 764.16662:0 765.16998:0,,822.31299,2.814254857,2.319713341,3.246476967,3.097274772,3.769756667,3.622128539,3.273275714,3.453864567,3.775565936,3.592167451,3.323855525,3.221846757,3.78137548,3.510518777,3.457409826,3.799752393,3.384530543,3.376518821,3.741680473,3.534859927,3.707550532,3.66675334,3.057271389,3.488098716,3.390053629,3.527164147,3.919985782,5.5090503,3.444654718,3.45523584,3.963550005,3.232334032,4.654522157,3.877627195,2.832800671,2.520985472,3.685311211,3.307277112,3.412863017,0.709775635,2.869429984,0.416525224,0.008348552,0.254684266,0.241270284,360,0.000370401,-0.007978152,0
23264,23264,0.141,417.21173,Unknown,[M-H]-,,0.044,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.18,Cornell_Neg_QC100_1,417.21173:252442 418.21508:150061 419.21844:0,,446.7688,2.860030894,2.745712346,3.436284308,3.115296701,3.794510335,3.726931042,3.788233262,3.383898556,3.346625571,3.036611919,3.53703318,3.69433544,3.270865053,3.726983366,3.42547426,3.395849629,3.056653674,3.226594313,3.867524563,3.570232741,3.776271934,3.490041827,2.587392745,3.595388918,3.123976329,3.850468805,3.536557725,3.500946739,3.536228791,3.773399381,3.653885262,3.315367592,3.390593826,3.032219924,3.603548433,3.695099166,3.265263975,3.120957133,3.842691869,0.433202003,3.039331062,0.416338326,0.008380707,0.155527537,0.147336047,361,0.00037143,-0.008009277,0
44790,44790,9.856,865.79071,Unknown,[M-H]-,ion correlated with 35560; ion correlated with 35277; ion correlated with 18490; ion correlated with 24769; ion correlated with 29171; ion correlated with 44056; ion correlated with 41962; ion correlated with 12847; ion correlated with 31021; ion correlated with 38459; ion correlated with 43092; ion correlated with 12408; ion correlated with 13346; ion correlated with 16649; ion correlated with 45556; ion correlated with 47026; ion correlated with 30162; ion correlated with 6424; ion correlated with 31270; ion correlated with 31831; ion correlated with 41467; ion correlated with 6871; ion correlated with 14829; ion correlated with 23220; ion correlated with 28036; ion correlated with 43759; ion correlated with 44931; ion correlated with 32715; ion correlated with 33697; ion correlated with 34701; ion correlated with 36077; ion correlated with 41790; ion correlated with 33652; ion correlated with 41152; ion correlated with 47244; ion correlated with 47284; ion correlated with 35424,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1417.24,Cornell_Neg_S-06,865.79071:70862 866.79406:0 867.79742:0,,950.73383,3.430318247,2.504826591,3.665486022,3.469679781,3.516593852,3.531632414,3.770035223,3.327253218,3.665494199,3.283005852,3.738685956,3.506101231,3.719751347,2.911502087,3.699289722,3.826163186,3.673003664,3.640603901,3.714989619,3.633340743,3.814907511,4.645564718,3.92986614,3.919324466,3.737236202,4.185386313,4.247985534,4.399829417,3.449513384,3.444961806,4.57229642,4.223742482,4.043250363,4.336489753,4.301040853,4.276277937,3.997618768,3.972563588,4.137949376,0.58365809,3.26757766,0.416010393,0.008437382,0.209743855,0.198696842,362,0.000372459,-0.008064923,0
40505,40505,2.474,746.14575,Unknown,[M-H]-,ion correlated with 21901; ion correlated with 44608; ion correlated with 27793; ion correlated with 39279,0.089,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,22.09,Cornell_Neg_S-49,746.14575:546404 747.1491:140188 748.15246:191033,,801.34033,4.785868375,4.561865254,4.820884433,3.721499264,3.186954564,4.268021597,4.444010887,4.776606762,4.001963765,3.943158866,4.119167324,4.014128883,4.497917443,3.440234802,4.205353255,4.243841073,4.068625245,4.343180926,4.121984289,3.485210864,4.300599116,3.263343879,2.810448171,3.383469613,3.310528227,2.904935076,2.954164222,3.819749186,3.03527686,3.80991654,3.112114752,3.454874938,3.74600609,3.711526471,3.514004463,3.337560861,3.519526041,3.515786834,3.904321974,-0.742000364,4.472529332,-0.41599124,0.008440702,0.266660712,0.252615941,363,0.000373488,-0.008067214,0
28395,28395,19.725,494.30472,Unknown,[M-H]-,,0.067,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.45,Cornell_Neg_S-13,494.30472:305534 495.30807:0 496.31143:0,,525.29346,3.67686768,4.321659432,4.186893111,4.921650066,6.138146898,5.090994776,5.040930508,5.242650734,5.649966366,5.543775728,6.175434979,4.526320218,2.729964753,5.942590609,4.927075086,5.037131556,5.364801369,5.724139824,4.285439788,4.289470217,5.172579581,6.019092393,5.594673701,4.840272375,5.610327928,5.532814234,5.988977221,5.98750762,4.679318855,5.818529727,4.97565005,5.156627887,6.013861457,6.223979937,5.060559977,4.477931182,5.735675134,5.092883738,6.114408133,1.031932557,4.276767572,0.415599443,0.008508868,0.371279524,0.351724578,364,0.000374516,-0.008134351,0
46333,46333,1.846,921.28912,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,956.95,Cornell_Neg_S-22,921.28912:95124 922.29247:0 923.29583:0,,1041.1532,4.296964877,3.617537875,3.771963031,3.517392023,3.385498595,3.710195231,3.703013247,3.679356448,2.992776272,3.377617232,2.936913772,2.942472832,2.992125873,3.160674524,3.65726605,2.955096765,3.123588672,2.69741147,3.741581337,3.351964631,3.197072842,3.056476796,3.429729237,3.771757803,2.886683109,3.339993623,3.626769006,2.829537174,3.63816949,3.625316762,3.789980898,3.225659638,2.935608659,2.814071376,3.753914108,3.769457172,2.942629273,3.152112615,2.956371982,-0.510996894,3.800964452,-0.415554317,0.008516749,0.183875957,0.174191382,365,0.000375545,-0.008141203,0
42687,42687,2.046,801.85217,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1875.68,Cornell_Neg_S-05,801.85217:93784 802.85552:0 803.85888:0,,868.92517,4.141527507,4.329118302,4.536882018,3.485350088,3.63244911,3.852763669,3.217098539,4.682207323,3.699041549,3.084766919,3.472270951,3.085212536,3.710495383,4.354618873,3.560923274,3.141205387,3.74275545,3.456088341,2.828559457,2.620923386,3.559590896,3.657951969,2.717192724,3.42349315,3.706491151,3.216751406,3.681829592,2.957134312,3.713177695,2.536916978,3.037256655,3.378029603,3.577813456,3.374497846,3.956018875,3.155960473,2.0714325,3.120450571,3.66787954,-0.733183777,4.123219479,-0.415376684,0.008547833,0.263963546,0.250060833,366,0.000376574,-0.008171259,0
23009,23009,9.993,413.20157,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,18.77,Cornell_Neg_S-09,413.20157:331268 414.20492:0 415.20828:0,,442.3356,3.442357717,3.243200871,2.572433607,2.631976938,3.762616968,3.65598524,4.505075328,3.560966801,3.477703052,3.751002924,3.707514419,3.171461605,3.908784797,4.033013619,2.788666795,3.796004344,4.074543581,3.989639382,3.562075227,4.35684137,3.811336904,3.041733202,3.183016994,3.630242005,2.677016253,2.403942413,3.306816514,3.648763888,4.050504265,3.343824763,3.614619096,3.456199732,3.943664263,3.785018752,3.805293436,3.738385484,3.476106746,3.942722062,3.567869725,0.642621201,2.972492283,0.415245125,0.008570918,0.231447453,0.219257331,367,0.000377603,-0.008193315,0
45026,45026,17.034,873.03174,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.42,Cornell_Neg_QC100_1,873.03174:36242 874.03509:0 875.03845:0,,961.04773,6.100787578,4.859138297,4.784303403,3.578419545,5.604633568,3.671304594,3.473808028,5.472436826,3.807305506,3.376685345,3.477103038,4.433482471,4.208396971,4.495228891,5.388410286,3.892371046,3.339480362,2.534434199,4.827931166,3.534724453,3.75352838,3.363286942,2.981241897,3.621605788,3.732785249,3.306105002,3.722523282,3.127979643,3.609667383,3.688854489,3.68323287,3.483359782,3.749492462,2.857672881,3.473070425,3.655390076,3.444255857,3.788961009,3.708248635,-1.050976526,4.830662206,-0.414879539,0.008635348,0.378924349,0.358966757,368,0.000378632,-0.008256716,0
39169,39169,2.105,717.30951,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,11.27,Cornell_Neg_S-23_R2,717.30951:68910 718.31286:0 719.31622:0,,766.81372,2.952704504,3.399264227,2.616344042,3.101148285,3.283564486,3.583717696,3.569932119,3.209299851,3.858360502,3.612457071,3.451552717,3.964918467,2.942627346,4.775467081,3.68502189,3.714762847,3.486384722,3.615832293,3.576371458,3.276195248,3.233720235,3.651115406,3.651685744,3.256949702,3.456676175,3.807829641,3.629512987,3.206425495,3.773521264,3.825789867,3.335921065,3.353362119,2.772720808,3.515664173,3.912329412,3.783148957,3.163759601,3.671202473,3.051663077,0.515762278,3.017365265,0.414718513,0.008663858,0.18604273,0.176244033,369,0.000379661,-0.008284197,0
41581,41581,6.737,772.36731,Unknown,[M-H]-,ion correlated with 34731; ion correlated with 16710; ion correlated with 27624; ion correlated with 19036; ion correlated with 17244; ion correlated with 20531; ion correlated with 26059; ion correlated with 26868; ion correlated with 28130; ion correlated with 30545; ion correlated with 30699; ion correlated with 32361; ion correlated with 35935; ion correlated with 38760; ion correlated with 39431; ion correlated with 12217; ion correlated with 25855; ion correlated with 34336; ion correlated with 37857; ion correlated with 19569; ion correlated with 24656; ion correlated with 31104; ion correlated with 32687; ion correlated with 38493; ion correlated with 33604; ion correlated with 29639; ion correlated with 24830; ion correlated with 33131; ion correlated with 27899; ion correlated with 30641; ion correlated with 29454; ion correlated with 17666; ion correlated with 15241,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.36,Cornell_Neg_S-15,772.36731:84356 773.37066:0 774.37402:0,,836.09143,6.360959872,5.716231706,5.532450521,3.27846707,6.060865667,4.204709314,3.889737974,5.777805487,4.834434459,3.229685381,3.697037054,3.443367535,4.118436423,5.415183112,5.928727592,4.763495988,3.57072992,3.19885955,5.253207116,3.59533742,3.497883656,3.524970992,3.767053591,3.209820966,3.476800836,3.583470138,3.717638293,3.537963702,3.000596178,3.159452674,2.888153607,3.75577564,3.504265776,3.61027116,3.246566496,3.595435995,3.534073744,3.431090402,3.825843654,-1.312063078,5.222027292,-0.414650509,0.008675923,0.473373402,0.448441267,370,0.00038069,-0.008295233,0
17757,17757,17.823,339.23578,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.72,Cornell_Neg_S-05,339.23578:242981 340.23913:46556 341.24249:83189,,364.98224,4.02742301,4.398895658,3.717746778,3.804576433,2.882402998,3.827151658,3.106593468,4.408477405,3.291739883,3.452644802,3.538484997,3.531004901,3.161625406,4.26731161,4.050160977,3.427096967,3.542273699,2.927631313,3.245555596,3.733357827,2.968073098,3.405177943,3.665413033,2.891308302,3.195476505,3.222435,3.608642938,3.384480586,3.737557587,3.054724093,3.098698199,3.348217313,3.053216877,3.758294895,3.127290742,3.577813366,3.800197666,3.669155444,2.628577462,-0.570352911,3.98716047,-0.414646111,0.008676703,0.205777726,0.194939605,371,0.000381719,-0.008294985,0
27739,27739,2.372,484.0119,Unknown,[M-H]-,ion correlated with 31263; ion correlated with 38423; ion correlated with 41268; ion correlated with 39686; ion correlated with 41093; ion correlated with 31264; ion correlated with 40458,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1358.11,Cornell_Neg_S-15,484.0119:108868 485.01525:0 486.01861:273545,,515.0376,3.634537751,3.301420992,2.409705763,3.909510007,3.847906893,3.777709475,3.880581483,3.606923872,3.771463339,3.724983202,3.281979189,3.729339154,3.89531645,2.930223834,3.672054145,3.715457672,3.630098462,3.223139548,4.051299515,3.473526646,3.678393872,4.4928993,4.677502016,4.059255608,3.975252924,4.605682061,4.398340224,4.378579576,4.428327076,4.515297492,3.938795282,4.978049466,4.417072923,4.124493591,4.732847923,4.578185336,4.698100546,4.38686444,4.652155789,0.741294895,3.313793628,0.41462471,0.008680503,0.267468585,0.253381264,372,0.000382748,-0.008297756,0
28334,28334,6.168,493.24432,Unknown,[M-H]-,ion correlated with 14597; ion correlated with 10507; ion correlated with 33035; ion correlated with 28879; ion correlated with 24047,0.011,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,4.34,Cornell_Neg_S-15,493.24432:1709936 494.24767:545070 495.25103:0,52.35193:9565 60.79379:10075 74.24363:9774 82.06638:26089 84.08207:21740 108.35574:11539 114.05644:113246 145.06213:11724 183.15115:19153 227.14075:1743516 229.66733:9819 423.61646:10288,524.67108,3.614982961,4.71266382,3.754979541,3.725218715,3.76188914,3.409337925,3.692092363,3.669385945,3.68481031,3.58212892,3.396383883,3.455637085,3.589506718,3.077872505,3.032792362,3.770060562,3.242387126,3.027799144,3.780696288,3.720601565,3.428624564,3.331573663,3.768566281,3.567398003,3.75459073,2.792598438,3.124221337,3.873111728,3.505751981,3.860863329,3.027849642,3.574350436,2.917385046,3.777144135,3.641070464,3.155286848,3.849599815,3.267998618,2.875027697,-0.495207128,3.951961259,-0.414505554,0.008701687,0.178739027,0.16932501,373,0.000383776,-0.008317911,0
4811,4811,17.711,161.93575,Unknown,[M-H]-,,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,5.82,Cornell_Neg_S-29,161.93575:279336 162.9391:77560 163.94246:0,,170.69107,3.330128992,3.463080878,2.746657724,2.725180537,3.459174651,3.763122642,3.444706858,4.604246181,3.762534987,3.849377706,3.518374192,3.604580029,2.987636475,3.490922923,3.830879644,3.80295545,3.628251701,3.802541614,3.249616078,3.365396495,2.977529415,3.190349799,3.332585526,3.614194273,3.089372228,3.235937158,3.607502854,3.653541977,3.874196079,3.593634579,3.329312171,3.874924973,3.825813169,3.522908535,3.644814535,3.141470683,3.495291316,3.574635281,3.184761948,0.474512085,3.066262033,0.41438995,0.008722281,0.171327092,0.162303454,374,0.000384805,-0.008337476,0
23256,23256,11.683,417.19589,Unknown,[M-H]-,similar chromatogram in higher mz_23835,0.767,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,110.19,Cornell_Neg_S-03,417.19611:262903 418.19946:61953 419.20282:8160,63.64149:9083 78.74843:10215 80.96562:46193 108.89345:8633 174.51291:8597 235.13409:18376 317.21289:69693 326.31717:10900 417.19052:15689,446.31339,3.404402569,3.067297453,3.274858036,3.551707089,3.487464683,2.940057606,4.014722381,3.326121828,3.949448882,4.214355265,3.673086784,3.231993952,4.488869404,3.683483798,3.797038593,3.780620978,4.526888622,3.248342949,3.699022343,4.346245366,3.740266149,4.053101482,3.930361952,3.74498653,3.539445856,4.115344767,3.725314647,4.085843916,4.030978772,3.687080879,3.774750818,4.368945587,3.922868139,4.443652481,4.147268304,4.900794308,4.040239156,3.690516293,4.095594626,0.573865659,3.324566287,0.414173477,0.008760957,0.207330383,0.196410485,375,0.000385834,-0.008375123,0
39703,39703,1.823,729.27008,Unknown,[M-H]-,,0.056,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,10.27,Cornell_Neg_S-42,729.27008:102458 730.27343:0 731.27679:0,,780.19019,4.716887785,4.191238411,3.752999571,4.291211431,4.468677901,3.408428213,3.74160952,3.788663736,3.803699222,3.298140882,3.460250487,3.784737433,2.908064668,4.662091961,3.595848596,3.504353,3.774979763,3.297589965,3.817279094,3.520377133,3.535826408,3.32867154,3.643497223,3.981439593,3.520851692,3.715007064,3.19720152,3.659369423,3.087684262,2.892578069,3.81439656,2.757753489,3.486994103,3.177554355,2.609975579,3.424585271,3.410699254,4.767675743,3.907744125,-0.673675819,4.2380843,-0.414027156,0.008787183,0.24349435,0.23066973,376,0.000386863,-0.00840032,0
